,Date,User,Tweet
1215,2022-10-04 05:06:29+00:00,japhethogutu1,@CDA_KE The President @WilliamsRuto should reconsider this decision &amp; embrace stakeholders engagement on this matter of GMO Foods.Lest we infringe rights of innocent consumers.The govt should first put precaution measures to safeguard consumers from GMO side effects.Let Consumers know
1216,2022-10-04 05:05:53+00:00,KTNNewsKE,"Dan Maanzo: GMO foods are more expensive to grow. This is about people making money, not about the safety and welfare of Kenyans.
#MorningPrime @debarlinea @edwinsifuna https://t.co/x2shgpvzRl"
1217,2022-10-04 05:05:20+00:00,Kalebndolo,"We have created food crisis in Kenya over the years.

It was a good timing for introduction of #GMO by #GOK.

We should never put first profits before human life."
1218,2022-10-04 05:05:06+00:00,Real_Cheruiyot,"David Pkosing – MP, Pokot South: Kenyans should be told why GMO had been banned.

#DayBreak Uganda Nairobi Muhoozi Museveni Ambrose Rachier Maddison Haaland Grab Ebola Capture man u Riggy G Leicester Arsenal Revolution Casemiro Foden Churches Hacked https://t.co/wwuMkodG83"
1219,2022-10-04 05:04:53+00:00,MzalendoWatch,"President William Ruto has lifted a ban on Genetically Modified Crops (GMO) after 10 years’ suspension.
https://t.co/BGEF8khTBv"
1220,2022-10-04 05:04:24+00:00,douglas_mwale,"@MuriithiXI @OliverMathenge All health and food safety organizations have concluded that GMO foods are safe, including WHO, FDA etc..."
1221,2022-10-04 05:03:49+00:00,mutegicliff,"@MigunaMiguna You are coward @MigunaMiguna call out the one chairs the Cabinet by name, wacha kupiga corner corner. Did the Cabinet summon President Ruto for the meeting to approve GMO’s?"
1222,2022-10-04 05:03:35+00:00,j2blest,"@citizentvkenya @OkiyaOmtatah @UDAKenya @WilliamsRuto 
I am personally a supporter of Mr Ruto. However, I think there is need for great caution when it comes to GMO's with all the fears of cancer and loss of our organic seeds. 
Mr Okiya, kindly go to court and have this stopped immediately."
1223,2022-10-04 05:03:27+00:00,hannahwamuyu,"on GMO food, Kenya has not ratified  the Nagoya Kuala Lumpur  Supplementary Protocol to Cartagena  Protocol on Biosafety.  the  Protocol  provides international rules and procedures in the field of liability and redress relating to living modified organisms."
1224,2022-10-04 05:03:03+00:00,BethYA1,"@ReubenKigame Children born in this time and age are facing danger....let this be taken seriously.  GMO can NEVER be a ""solution"" to Kenya's need for food production. I wish someone could stop this process on its track. GMO is not good for the African child."
1225,2022-10-04 05:01:57+00:00,SM_foxglove,@Carol_Makandi @MartinWerunga2 @ReubenKigame The ban only affects the GROWING of GMO crops in Europe. It’s ironic that the countries that ‘banned’ GMO crops still import large amounts of GMO ingredients. The countries that are anti-GMO also feed their animals GMO feed.
1226,2022-10-04 05:01:56+00:00,ayora_do,@chebet_birir Any problem with GMO foods?
1227,2022-10-04 05:01:25+00:00,MowreezMuindi,@NationAfrica If the US consumes GMO who are we to say its not safe
1228,2022-10-04 04:59:40+00:00,edgarochieng0,I don't see the success in this GMO cliche. Null and Void if we are still flagging relief food to drought attacked regions. https://t.co/BicxpuxGX7
1229,2022-10-04 04:58:54+00:00,obegimalack,"GMO will affect our crops through cross pollination ,let the govt invest in Irrigation, we have available land. The govt should involve stakeholders in decision making 
#NotSafeNotFood
@Consumers_Kenya
@RadioJamboKenya
#GidiNaGhostAsubuhi
#OngeaUsikike"
1230,2022-10-04 04:58:51+00:00,AMMadelle,"@zionpearl @KEBS_ke Enjoy the ride

He will do a good job

Nothing wrong with GMO food

The wheat you eat now is GMO"
1231,2022-10-04 04:58:12+00:00,KahiroWadunga,"@phavera @moneyacademyKE Sir, as an Afrikan you need a comprehensive data n lab report to determine if GMO is good?"
1232,2022-10-04 04:57:20+00:00,Richardona_254,"@han1xin2 @SokoAnalyst GMOs are not the quick fix to what ails us. Water and forest conservation to mitigate climate change is tops, as well as plans for irrigation, preserving the arable land. Interrogate Galana-Kulalu failure first before grabbing onto the GMO pipe dream."
1233,2022-10-04 04:57:07+00:00,TeamleaderK,@Belive_Kinuthia Few months ago I discovered tomatoes from outside they are ripe but when you cut it appears green that means something has been done to fasten its edibility.... Now what can you say about this before you mention GMO as a source of cancer.
1234,2022-10-04 04:56:18+00:00,Sophiekawira,"Do you think the GMO’s will aid in food security? Do you have concerns about the consumption of GMO? Is there evidence that they are hazardous to health? Is this an avenue for research and investments?

https://t.co/I9eKnK1PAb"
1235,2022-10-04 04:55:51+00:00,KTNNewsKE,"Dan Maanzo: I know President Ruto has been against the GMO ban for years
#MorningPrime @debarlinea https://t.co/wGGCBpsjWn"
1236,2022-10-04 04:55:38+00:00,ronnie_ngai,@SamuelWangatia @MKC34RC @ReubenKigame How does Marsabit dispute my claim in the effects of GMO food long-term?
1237,2022-10-04 04:55:16+00:00,owisoke,@danaceda The challenge has nothing to do with agriculture but economics and social justice. GMO seeds are largely patented by multinationals. There has to be a framework that supports small holder farmers who account for 80% of the food we produce.
1238,2022-10-04 04:54:58+00:00,odjeffod,"This issue of whether to embrace GMO or not must not be left for a few to decide, Kenyans must be thoroughly educated on the same, then discission arrived at through public participation. We're gambling too much. @citizentvkenya  @samgituku #daybreak"
1239,2022-10-04 04:53:17+00:00,Hesborn,"@mwalimu_dida In a country with over 57,000 square kilometers of arable land but only use 5,223 square kilometers to tell us that GMOs is the solution to our food poverty is a clear sign of poverty of ideas and initiatives.  GMO is not what we need now. We need more work on idle land"
1240,2022-10-04 04:53:15+00:00,_rels1,The Hustler government now wants to feed Hustlers with GMO products. Uhuru Kenyatta wants to poison his own people... They played us.
1241,2022-10-04 04:52:13+00:00,NahashonKimaru,@nimrodmbaiMP @StateHouseKenya Even u will be happy when GMO ban is lifted
1242,2022-10-04 04:51:29+00:00,ssawe,"Turning to GMO is and will not be the solution to food security, in Kenya we are blessed with land under ADCs this is enough to produce more by funding them under irrigation, Implement 10%Maputo declaration this is the only way to secure this country.@SamGituku
#daybreak"
1243,2022-10-04 04:51:18+00:00,mohdadow,"@MissNasike When indian biotech introduce GMO seeds alot of farmers in India committed suicide to the monopolization of patent seeds, application of taminator technology,  and increased production cost( agrochemicals).
Government of Kenya should introduce mandatory labelling of GMO."
1244,2022-10-04 04:51:15+00:00,MosesAyier,"Dear Mr President,
The WEST is demanding Organic Foods from Africa and they are lining up to sell us GMO seeds. What's the logic? @WilliamsRuto"
1245,2022-10-04 04:50:31+00:00,ondeng_moses,"@NicholasNjeruI2 @Belive_Kinuthia GMO products are not good, that's why in the UK,US they are marked so that you consume at your own will."
1246,2022-10-04 04:50:14+00:00,kamaukariuki_,All relief food is GMO..
1247,2022-10-04 04:49:36+00:00,Collinsabaya,"No To GMO 
no need of solving hunger problems for a short time now but we suffer forever with cancer ikiwa inashikisha panya je wanadamu 
@MOH_Kenya https://t.co/2jg1qef7C3"
1248,2022-10-04 04:49:11+00:00,Mohemned,@ledamalekina sen ledama ATA wewe ni GMO ...wat are you and your fellow politicians doing  about it
1249,2022-10-04 04:48:49+00:00,KeCassim,What is the effect of the GMO approval by the Kenyan Cabinet? Who are the beneficiaries? What are the pros and cons?
1250,2022-10-04 04:48:44+00:00,ronnie_ngai,"Africa will grow organic food and export the best to Europe and America same time while importing GMO food and tech from Europe and America.

Poverty is a state of mind."
1251,2022-10-04 04:48:22+00:00,BgoOkiiry,Wanna bet you the food u are eating and cotton clothes you are wearing in Canada are off GMO! https://t.co/Dt7dVBVnxq
1252,2022-10-04 04:47:53+00:00,BusinessFocusug,"GMO Food Now Legal In Kenya After Cabinet Lifts Ban
https://t.co/SGSS4aoX9x"
1253,2022-10-04 04:47:31+00:00,Thiongo_Ndonga,@lukuto_maldini @Petero9691 @Cjamehk Is there an established correlation between eating GMO and COVID-19? I would wish to read the research article.
1254,2022-10-04 04:45:58+00:00,j2blest,"@OkiyaOmtatah @UDAKenya @WilliamsRuto 
I am personally a supporter of Mr Ruto. However, I think there is need for great caution when it comes to GMO's with all the fears of cancer and loss of our organic seeds. 
Mr Okiya, kindly go to court and have this stopped immediately."
1255,2022-10-04 04:44:50+00:00,NicholasMbago,"@jumaf3 And remember, they don't consume GMO themselves. They're always insisting on organic farming. This was meant for Africa, to address food insecurity due to perennial droughts and failed rains and of course ultimately control the ballooning population..."
1256,2022-10-04 04:44:31+00:00,OchwangiEd,"People keep asking what is troubling Munya, he's a disturbed man. The gains he achieved in years are being taken down in days, lifting GMO import and propagation is a big setback to us Kenyans. 
Now some of us can see why president Kenyatta was unpopular. Time will tell. https://t.co/B9q9rH1wRN"
1257,2022-10-04 04:44:27+00:00,AndrewMusembi8,"This GMO debate has some interesting arguments on both sides.
First off these crops are genetically modified for increase yields usually, become more PEST resistant, OR become more PESTICIDE resistant.

The big issue I'd thr latter, IMO.iy incentivizes usage of more pesticide..."
1258,2022-10-04 04:44:08+00:00,davidkimwele,I've never understood why GMO was banned or is considered dangerous. The only this I find unacceptable and dangerous is patent issues and such like capitalist concepts.
1259,2022-10-04 04:43:36+00:00,KTNNewsKE,"Dan Maanzo: Kenyans must be given a choice, GMO should not be forced on our throats
#MorningPrime @debarlinea https://t.co/UVRjbExb0Q"
1260,2022-10-04 04:43:34+00:00,JusperMachogu,"Kenya's cabinet has approved farming and importation of GMO foods.
 Business Daily

I don't have a problem with this a tiny bit!"
1261,2022-10-04 04:43:28+00:00,AbabuMisiko,@jumaf3 Not anything called GMO is bad. We just need proper regulations through the biosafety authority on what GMOs to adopt. With the current challenges related to climate change; a paradigm shift is necessary
1262,2022-10-04 04:41:38+00:00,ntvkenya,"In the age of climate change, we need innovative ways of ensuring that we can feed our populations... we cannot be afraid to use technology... But we must label GMO products so that those who don't want to use them, have the option not to - Jim India

#AMLiveNTV @zeynabIsmail https://t.co/7vDYLvkddR"
1263,2022-10-04 04:40:10+00:00,kimsmann,@MutahiNgunyi Kill them with GMO..they said they would start where Kibaki left.....they are literary doing it by lifting the GMO ban...This is pro American government ...he has held meeting with Americans in two more than any other previous government
1264,2022-10-04 04:39:11+00:00,ItsNjuru8,@SecBlinken @StateHouseKenya Shouldn't you be taking advantage of tremendous opportunity of  blowing up Russia/Germany gas pipeline instead of conning our new president into accepting GMO foods?
1265,2022-10-04 04:39:09+00:00,Glancymemo,@zionpearl @WilliamsRuto GMO negatives outweighs the positives
1266,2022-10-04 04:37:51+00:00,BgoOkiiry,You are still receiving the food aid based on GMO and even the clothes I wear..... So it only makes sense to do our own https://t.co/NPgozwQmMv
1267,2022-10-04 04:37:45+00:00,djebett,"If you eat Genetically modified organismss (foods), your genes will be modified and run the risks of seriously diseases. Let's stick to organic foods unless people want to die quickly by consuming GMOs. But, hey! GMO is big biz."
1268,2022-10-04 04:37:02+00:00,aqillahqilla21,@edz_lozano @GMO_Project tg delta chuyz https://t.co/09aKpEda6o
1269,2022-10-04 04:36:46+00:00,aqillahqilla21,@taegiveaway @GMO_Project tg delta chuyz https://t.co/BNI0po85Nv
1270,2022-10-04 04:36:35+00:00,aqillahqilla21,@Missypromotes @GMO_Project tg delta chuyz https://t.co/SpiJHy61uF
1271,2022-10-04 04:36:24+00:00,aqillahqilla21,@Magic90_ @GMO_Project tg delta chuyz https://t.co/S2A6RH1bbh
1272,2022-10-04 04:36:05+00:00,aqillahqilla21,@GlazeCrypto @GMO_Project tg delta chuyz https://t.co/0Pc8I8R0Ax
1273,2022-10-04 04:35:45+00:00,atMuiga,"Anything that pumps money to the economy and creates employment  will be approved by the new Kenya government.

Starting with GMO."
1274,2022-10-04 04:35:26+00:00,davidjesse_,"@Shepherdx0 @Disembe This is not about then ban/unban, i am just debunking the popular myth linking GMO &amp; Cancer."
1275,2022-10-04 04:35:07+00:00,ntvkenya,"Cabinet lifts ban on GM foods:

""It is good when you see cabinet members making decisions based on data and science... we have been hypocrites, on paper we say no GMO in Kenya but some of the foods we import are GMO"" - Dr Duncan Ojwang

#AMLiveNTV @zeynabIsmail https://t.co/5PBktfh6mq"
1276,2022-10-04 04:34:58+00:00,kucingbintitan,@edz_lozano @GMO_Project https://t.co/hHKdhcpZiZ
1277,2022-10-04 04:34:09+00:00,__ama_na_ttsu__,おおん？！大迫さんGMOマ？！
1278,2022-10-04 04:32:24+00:00,ronnie_ngai,@saidimusalim1 @_fels1 Spelling enyewe inakushinda Sasa Mambo ya GMO itakuwa aje
